id,Title,Season,Episode,Writers,Directors,Cast,Script;;;
WALTER: No, I don't want to. No, I'd rather not, I'm just saying I can.;;;
PETER: Okay, Olivia, excuse me for a second. You're obviously under severe duress and you haven't slept since Iraq and the man you care about might die, but I'm telling you, that man will kill you!;;;
WALTER: You don't understand the procedure.;;;
OLIVIA: John would do it for me...Set it up. I'll get DHS's authorization to bring John here.;;;
PETER: This is unbelievable. This is insane; he is insane and you're insane for following him.;;
WALTER: Excellent. Let's make some LSD.;;;
OLIVIA: (to ambulance attendants) Put him over here.;;;
ASTRID: (to Olivia) Salt will make you float.;;;
OLIVIA: Charlie. Did you get me in to see William Bell?;;;
CHARLIE FRANCIS: Massive Dynamics isn't exactly being forthcoming or courteous. And apparently William Bell is out of the country for the next two weeks.;;;
OLIVIA: What's this?;;;
CHARLIE FRANCIS: A sweet little memo from their General Council.;;;
OLIVIA: So Bell doesn't want to talk?;;;
CHARLIE FRANCIS: Or he's just being the head of a 50 billion dollar corporation.;;;
OLIVIA: Screw this! I want to drive a tank through William Bell's office and find out what he knows.;;;
CHARLIE FRANCIS: I know you do, but I'm here to tell you the bad news. It's going to be another 48 hours till we get a court order.;;;
WALTER: (to Olivia) You should probably strip to your underwear.;;;
WALTER: (to Charlie) Hello.;;;
CHARLIE FRANCIS: What the hell was that?;;;
OLIVIA: Charlie, we don't have 24 hours. I need you to get to Bell. If Walter fails, Bell could be the only one to save us.;;;
CHARLIE FRANCIS: Olivia, what's happening here? You've cleared all this with Broyles?;;;
OLIVIA: Somewhat.;;;
CHARLIE FRANCIS: Somewhat doesn't sound good.;;;
CHARLIE FRANCIS: Is that a cow?;;;
OLIVIA: Yeah, that's Gene. Listen Charlie, I -I need you to promise me you'll do whatever you can.;;;
CHARLIE FRANCIS: Of course. You know that... Hey. Be careful.;;;
(Charlie looks at John's transparent body.);;;
CHARLIE FRANCIS: (to himself) My god.;;;
(Olivia, with the help of Walter, Peter and Astrid, prepares);;;
WALTER: Now, where was I? Could you tilt your head forward, please?;;;
PETER: I still think that this is deeply irresponsible and believe me, I would know.;;;
WALTER: This is an anaesthetic. If you feel normal it's working.;;;
PETER: Yeah, because bootlegging smack in a basement is just the picture of normalcy.;;;
(Walter inserts probe at base of Olivia's neck.);;;
PETER: I've got you. I hope your guy is worth it.;;;
(Walter injects Olivia);;;
WALTER: And this will rip open your consciousness.;;;
(Olivia enters tank.);;;
WALTER: Listen, in case you don't come back, I just wanted to say before we do this...how much I appreciate what you've done. There is so many things you lose in a place like that. You lose being trusted. Strange how important that is when it's gone.;;;
WALTER: If you want to watch, you can come closer. You work here?;;;
ASTRID: Yeah, I'm Astrid Farnsworth, assistant to Agent Dunham.;;;
WALTER: Who?;;;
(Astrid points at the tank containing Olivia.);;;
WALTER: Oh, yes. I'm Walter...;;;
PETER: Bishop. Walter Bishop.;;;
WALTER: Yes, thank you.;;;
PETER: Don't mention it.;;;
WALTER: These are her brain rhythms. More important than most people know regarding cerebral regional interaction. Critical.;;;
(Walter walks to another computer display.);;;
And these are his. As the drugs take effect, the probes will synchronize the electrical signals from both. That's what the brain is, an electrical router. Should be able to be interpreted by the other.;;;
PETER: Simple really, like making taffy.;;;
WALTER: And when the rhythms are in-sync, they should be in the same place. So to speak.;;;
PETER: So what do we do now?;;;
WALTER: Now we wait.;;;
(Time passes. Peter paces. A spark occurs in Olivia's consciousness.);;;
PETER: What was that?;;;
WALTER: Should be any minute now.;;;
(In Olivia's dream, she is in a junk yard. Her and John's words are italicized.);;;
OLIVIA: Hello? I think I'm here. I'm here!;;;
WALTER: Look, look, look! Almost in-sync.;;;
(In Olivia's dream, she is in a graveyard, then a child's room.);;;
OLIVIA: John? I know this. That's my uncle's kayak. Why is it here? John? Is that you?;;;
JOHN SCOTT: Olivia?;;;
OLIVIA: John?;;;
PETER: What's happening?;;;
WALTER: She's fine.;;;
PETER: She's alright?;;;
WALTER: She's fine.;;;
PETER: You're sure?;;;
WALTER: Look. They're together.;;;
JOHN SCOTT: I was just thinking about you.;;;
(Olivia and John embrace while standing on a finished floor in a desert. They kiss. The encephalogram shows a spike.);;;
PETER: What was that?;;;
(Walter smiles.);;;
WALTER: Nothing.;;;
OLIVIA: John, you were hurt.;;;
JOHN SCOTT: I don't remember.;;;
OLIVIA: Think. The storage units.;;;
JOHN SCOTT: I feel cold.;;;
OLIVIA: I need you to remember.;;;
JOHN SCOTT: Remember what?;;;
OLIVIA: What you saw. I need you to show me his face.;;;
JOHN SCOTT: Why?;;;
OLIVIA: So I can save you. Please try. Try and remember. Yes. This is right.;;;
"JOHN SCOTT: """"We've got a runner in the back. We need him alive.""""";;;
OLIVIA: I can't see his face.;;;
(Olivia sees the face. Walter and Peter pull her out of the tank.);;;
WALTER: You're late!;;;
OLIVIA: (gasping) I saw him. I saw John get hurt. I was there. I was there, I swear. I saw him.;;;
(Olivia is working in a facial recognition program.);;;
CHARLIE FRANCIS: What do you mean you saw him? Where?;;;
OLIVIA: I told you not to ask me that.;;;
(Olivia makes selections in the program.);;;
OLIVIA: This is him. This is the suspect we are looking for. He looks like this.;;;
AGENT DAWSON: Send me the image, I'll put it through the database.;;;
CHARLIE FRANCIS: Have you slept? You look like crap.;;;
AGENT DAWSON: No primary matches for criminal record.;;;
OLIVIA: Cross check all state driver's license files and send this image to all local hospitals.;;;
AGENT #1: Agent Dunham, take a look at this.;;;
OLIVIA: Oh my God. This is him.;;;
(he shows her a photo of Morgan Steig to Olivia.);;;
AGENT #1: He was a passenger on Flight 627.;;;
OLIVIA: I don't understand.;;;
CHARLIE FRANCIS: Wait. He couldn't been in the storage place.;;;
OLIVIA: Charlie, I saw him there.;;;
AGENT DAWSON: Hold on guys. Morgan Steig was passenger number 108. His emergency contact, Richard Steig.;;;
(Woman shows a photo of Richard Steig to Olivia.);;;
OLIVIA: You're telling me he has a twin?;;;
AGENT DAWSON: Yeah. No home address. Only history of employment.;;;
CHARLIE FRANCIS: What?;;;
(Olivia shows report to Charlie.);;;
OLIVIA: Richard Steig's last employer.;;;
OLIVIA: I was hoping to speak with William Bell.;;;
NINA: I'm Nina Sharp, Executive Director. I only have a few minutes.;;;
OLIVIA: Our primary suspect is a former employee of yours, Richard Steig, who may have used research from your company to develop a self-eradicating airborne toxin. We don't know why or for whom, but it appears he was willing to sacrifice his own brother. Whatever killed those people on that plane got onboard through his insulin pen. So, do you want to talk to me?;;;
NINA: (to her assistant) Danielle, please assemble everything we have on Richard Steig for Agent Dunham here.;;;
NINA: (to Olivia) I remember Richard Steig. He worked in our Weapons System Research lab. He was caught three months ago trying to leave the premises with classified information. He was terminated immediately. We referred his name to the Justice Department. We have done our do diligence, Agent Dunham. And, if you choose to drag our company and Dr. Bell's name into this matter, you will be hearing from our attorneys.;;;
OLIVIA: How long have you worked for Dr. Bell?;;;
NINA: Sixteen years. I owe Massive Dynamics my life and that is not an exaggeration. I was a runner most of my life. In the '97 Boston Marathon, I felt strangely tired. One day at the office Dr. Bell noticed my discomfort and insisted I go for a CAT Scan. Cancer. Spread so severely I had to have my arm amputated that week. (removes a skin-like cover exposing her bionic arm) That first scanner that found my cancer was built by this company. The robotic assist tools that were used at my surgery, the drugs I took afterwards, were developed and manufactured by Massive Dynamics. And my replacement limb was designed by Bell himself.;;;
(Nina's Assistant returns and hands a file to Nina, who passes it to Olivia);;;
"NINA: Everything we have on Richard Steig. Do you believe that Steig may be part of the """"Pattern""""?";;;
"OLIVIA: I'm sorry, part of the... Part of the """"Pattern?""""";;;
NINA: I assumed you had clearance.;;;
OLIVIA: I'm cleared to know whatever you're cleared to know, miss Sharp.;;;
NINA: Apparently not.;;;
"But suffice to say that we reached the point where science and technology have advanced at such an exponential rate for so long, it may be way beyond our ability to regulate and control them. You should know what you're getting into, Agent Dunham. I would say this to my own daughter: """"Be careful and good luck.""""";;;
WALTER: And this is a show for children?;;;
ASTRID: Yeah, it's huge.;;;
WALTER: Surprisingly profound for a narrative about a sponge.;;;
(Peter's cell phone rings);;;
PETER: Crazy House.;;;
OLIVIA: I just landed at Logan, I'm on my way to you. I think we located our suspect.;;;
PETER: Hold on a second, you found the guy? You found the guy from your dream?;;;
OLIVIA: I'm picking you both up. I need your father there to question, get whatever information he needs so he can make a cure for John and I need you there too, in case your father is...;;;
PETER: Say no more, we'll meet you out front.;;;
UNIDENTIFIED POLICE OFFICER: Stake out is on, you're outside.;;;
UNIDENTIFIED POLICE OFFICER: Stand by.;;;
UNIDENTIFIED POLICE OFFICER: Confirm your position.;;;
UNIDENTIFIED POLICE OFFICER: Two minutes out.;;;
UNIDENTIFIED POLICE OFFICER: ...perimeter two miles back.;;;
"UNIDENTIFIED POLICE OFFICER: """"Everybody where are you at?";;;
UNIDENTIFIED POLICE OFFICER: Coming out.;;;
UNIDENTIFIED POLICE OFFICER: (to female evacuee) This way, ma'am.;;;
"UNIDENTIFIED POLICE OFFICER: """"Stand aside!";;;
UNIDENTIFIED POLICE OFFICER: FBI!;;;
UNIDENTIFIED POLICE OFFICERS: Clear! Clear! Clear!;;;
(Walter and Peter are sitting in a car.);;;
WALTER: I'd like to check your blood pressure.;;;
PETER: Why don't you check your own blood pressure? Mine is fine, thanks.;;;
WALTER: Your skin tone suggest you might be suffering from arterial hypertension.;;;
PETER: Don't tell me what I'm suffering from. And there are no visible signs of hypertension.;;;
WALTER: When this is over, please don't send me back. I don't want to go back.;;;
PETER: Look, Walter.;;;
WALTER: This experience... It woke me up again and you can't put me back to sleep.;;;
PETER: It was hardly my idea. Any of it.;;;
WALTER: Whatever punishment you think I deserve, I swear I have already endured it. Seventeen years. Please, son.;;;
(Peter sees Steig exiting building.);;;
PETER: Hey! Hey!;;;
WALTER: What?;;;
PETER: Hey! He's in the alley!;;;
WALTER: Can I get out of the car?;;;
PETER: Stay right there Walter.;;;
(Olivia, Peter and others chase Steig through an alley, a park, a building and another alley before Peter tackles Steig.);;;
OLIVIA: I've got some questions for you.;;;
OLIVIA:;;;
RICHARD STEIG: I have nothing to say.;;;
(Olivia leaves the interrogation room. Peter, who has been watching on a monitor, enters the room.);;;
PETER: The compound the Infected Agent Scott..., it's water soluble, right? We might not know what it is, but we know what it does. That means that, if I wanted to, I could extract the contaminated fluids from his body. That would allow me to slip to you any time I wanted to. In your food, a cup of coffee, in the toilet, nobody would ever know how it happened. (Pause.) The only problem is, that woman who was just in here, that's her friend who's dying. The only problem is, I don't have that kind of time.;;;
(Steig lunges. Peter grabs his arm and smashes a heavy coffee mug into Steig's hand. Steig screams in pain. Olivia bursts into the room.);;;
PETER: Tell me the chemicals! Now!;;;
OLIVIA: No, you can't. You can't do that!;;;
PETER: (To Olivia.) You can't; I can.;;
PETER: (To Steig.) I'm gonna count to one.... One!;;;
(Peter grabs his arm and smashes a heavy coffee mug into Steig's hand a second time. Steig screams again.);;;
WALTER: The active toxin was a magnesium-based ethylene glycol.;;;
PETER: No, I understand that, but you're not listening.;;;
WALTER: Magnesium ethylene glycol with organophosphate trigger.;;;
PETER: Look, Walter, just stop for a second. His blood won't be able to absorb it before the side effects kill him.;;;
